reporting_month,sales_month,platform,country,artist_name,release_title,upc,track_title,isrc,quantity,unit_price,revenue,currency,sales_type
2025-03,2025-03,Spotify,United States,Wild Horizon,Wild Frontier,1182449353486,Frontier Anthem,US-AMR-25-00108,732,0.0058,4.25,USD,Stream
2025-02,2025-02,Pandora,United States,Electric Avenue,Electric Sunrise,8121913619393,Electric Sunrise,US-AMR-25-00091,2482,0.0076,18.86,USD,Stream
2025-03,2025-03,YouTube UGC,Mexico,John Legend,Late Night Grooves,133890838634,Nightfall Serenade,US-AMR-25-00009,591,0.0008,0.47,USD,Creation
2025-03,2025-03,YouTube Official Content,Malaysia,Amy Winters,Autumn Leaves,1669784801846,Autumn Dreams,US-AMR-25-00043,3314,0.0024,7.95,USD,Stream
2025-03,2025-03,Qobuz,France,Crystal Beats,Bassline Revolution,1822782489632,Neon Hearts,US-AMR-25-00052,3462,0.0054,18.69,USD,Stream
2025-01,2025-01,YouTube Official Content,Hungary,Neon Sky,Skyline Echoes,8262045053317,Skyline Dreams,US-AMR-25-00123,2571,0.003,7.71,USD,Stream
2025-01,2025-01,YouTube Official Content,Poland,John Legend,Late Night Grooves,133890838634,Groove Horizon,US-AMR-25-00010,5677,0.0033,18.73,USD,Stream
2025-02,2025-02,Tidal,United States,Crystal Beats,Crystal Energy,8346578713310,Energy Flow,US-AMR-25-00064,2747,0.0088,24.17,USD,Stream
2025-03,2025-03,Melon,Japan,John Legend,Smooth Horizons,1615594078169,Smooth Sailing,US-AMR-25-00014,853,0.0044,3.75,USD,Stream
2025-03,2025-03,Apple Music,Romania,Wild Horizon,Wild Frontier,1182449353486,Frontier Anthem,US-AMR-25-00108,1005,0.0069,6.93,USD,Stream
2025-03,2025-03,Spotify,United States,Neon Sky,Skyline Echoes,8262045053317,Skyline Dreams,US-AMR-25-00123,5694,0.006,34.16,USD,Stream
2025-03,2025-03,Spotify,Germany,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,10919,0.006,65.51,USD,Stream
2025-02,2025-02,Apple Music,Canada,Crystal Beats,Crystal Energy,8346578713310,Electric Crystals,US-AMR-25-00065,3570,0.0106,37.84,USD,Stream
2025-01,2025-01,Melon,Japan,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,3727,0.0045,16.77,USD,Stream
2025-03,2025-03,YouTube UGC,United States,Crystal Beats,Synthetic Waves,4893252880959,Synth Tide,US-AMR-25-00053,2642,0.0015,3.96,USD,Creation
2025-03,2025-03,KKBOX,Japan,Amy Winters,Autumn Leaves,1669784801846,Autumn Dreams,US-AMR-25-00043,8127,0.0044,35.76,USD,Stream
2025-03,2025-03,TikTok,United States,Neon Sky,Lights of Tomorrow,7868011280599,Final Glow,US-AMR-25-00119,16724,0.0012,20.07,USD,Creation
2025-01,2025-01,Apple Music,Spain,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,1204,0.0075,9.03,USD,Stream
2025-01,2025-01,Spotify,United States,Wild Horizon,Wild Frontier,1182449353486,Final Pursuit,US-AMR-25-00110,3980,0.0058,23.08,USD,Stream
2025-02,2025-02,Apple Music,United States,Wild Horizon,Dust & Freedom,9091699854358,Ride or Die,US-AMR-25-00100,469,0.0102,4.78,USD,Stream
2025-02,2025-02,YouTube UGC,Belgium,Neon Sky,Lights of Tomorrow,7868011280599,Skyline Radiance,US-AMR-25-00117,2290,0.0011,2.52,USD,Creation
2025-02,2025-02,YouTube Official Content,Turkey,John Legend,Late Night Grooves,133890838634,Twilight Groove,US-AMR-25-00008,5857,0.0024,14.06,USD,Stream
2025-03,2025-03,Pandora,Canada,Midnight Echo,Echoes in the Dark,518347382999,Moonlit Shadows,US-AMR-25-00073,3893,0.0077,29.98,USD,Stream
2025-03,2025-03,Spotify,Netherlands,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,6409,0.0051,32.69,USD,Stream
2025-03,2025-03,Apple Music,Czech Republic,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,2462,0.0071,17.48,USD,Stream
2025-02,2025-02,Spotify,Australia,John Legend,Legacy of Soul,9283276483505,Echoing Memories,US-AMR-25-00026,447,0.0059,2.64,USD,Stream
2025-02,2025-02,TikTok,United States,Crystal Beats,Digital Dreams,5146270482810,Electronic Heartbeat,US-AMR-25-00048,3261,0.0012,3.91,USD,Creation
2025-01,2025-01,YouTube Official Content,United States,Amy Winters,Whispering Winds,3056413953768,Winter Silence,US-AMR-25-00034,4904,0.0045,22.07,USD,Stream
2025-02,2025-02,Spotify,United States,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,1750,0.0061,10.68,USD,Stream
2025-03,2025-03,YouTube UGC,United States,Crystal Beats,Crystal Energy,8346578713310,Pulse Reactor,US-AMR-25-00051,457,0.0015,0.69,USD,Creation
2025-03,2025-03,Spotify,United States,Neon Sky,Lights of Tomorrow,7868011280599,Tomorrow’s Horizon,US-AMR-25-00116,17014,0.0059,100.38,USD,Stream
2025-03,2025-03,Spotify,United States,Wild Horizon,Roadside Ballads,3462475107993,Countryside Tales,US-AMR-25-00101,2004,0.0062,12.42,USD,Stream
2025-02,2025-02,TikTok,Canada,Wild Horizon,Endless Journey,2784980841249,Burning Miles,US-AMR-25-00099,609,0.0012,0.73,USD,Creation
2025-01,2025-01,Pandora,United States,Amy Winters,Whispering Winds,3056413953768,Winter Silence,US-AMR-25-00034,151,0.0074,1.12,USD,Stream
2025-03,2025-03,KKBOX,Japan,Wild Horizon,Endless Journey,2784980841249,Forever Road,US-AMR-25-00104,2539,0.0043,10.92,USD,Stream
2025-02,2025-02,YouTube UGC,United States,Crystal Beats,Crystal Energy,8346578713310,Pulse Reactor,US-AMR-25-00051,3780,0.0015,5.67,USD,Creation
2025-03,2025-03,Deezer,France,Neon Sky,Lights of Tomorrow,7868011280599,Tomorrow’s Horizon,US-AMR-25-00116,3819,0.0052,19.86,USD,Stream
2025-03,2025-03,Deezer,France,Electric Avenue,Night Drive,9805009788208,Neon Road,US-AMR-25-00089,733,0.0054,3.96,USD,Stream
2025-03,2025-03,KKBOX,Japan,John Legend,Blue Moon Serenade,1043321819608,Serenade of the Stars,US-AMR-25-00003,373,0.0046,1.72,USD,Stream
2025-01,2025-01,Apple Music,United States,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,63,0.0106,0.67,USD,Stream
2025-01,2025-01,Apple Music,Canada,Crystal Beats,Synthetic Waves,4893252880959,Synth Tide,US-AMR-25-00053,1657,0.0103,17.07,USD,Stream
2025-02,2025-02,Facebook and Instagram,United States,Electric Avenue,Voltage Highway,6474687234302,Final Discharge,US-AMR-25-00087,1544,0.0016,2.47,USD,Creation
2025-02,2025-02,Pandora,United States,Crystal Beats,Synthetic Waves,4893252880959,Synth Tide,US-AMR-25-00053,2799,0.0073,20.43,USD,Stream
2025-02,2025-02,Spotify,Mexico,Crystal Beats,Crystal Energy,8346578713310,Energy Flow,US-AMR-25-00064,181,0.0031,0.56,USD,Stream
2025-01,2025-01,Soundcloud,Australia,Electric Avenue,Voltage Highway,6474687234302,Thunder Ride,US-AMR-25-00084,1946,0.0045,8.76,USD,Stream
2025-01,2025-01,Apple Music,United States,Neon Sky,Lights of Tomorrow,7868011280599,Endless City,US-AMR-25-00120,5813,0.0101,58.71,USD,Stream
2025-01,2025-01,YouTube Official Content,Netherlands,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,6976,0.004,27.9,USD,Stream
2025-03,2025-03,Spotify,United States,Crystal Beats,Synthetic Waves,4893252880959,Artificial Breeze,US-AMR-25-00054,7469,0.0062,46.31,USD,Stream
2025-01,2025-01,Spotify,Mexico,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,4197,0.0033,13.85,USD,Stream
2025-01,2025-01,Spotify,Sweden,Crystal Beats,Bassline Revolution,1822782489632,Underground Pulse,US-AMR-25-00058,3788,0.0052,19.7,USD,Stream
2025-01,2025-01,YouTube Official Content,Other,Electric Avenue,Voltage Highway,6474687234302,Final Discharge,US-AMR-25-00087,736,0.003,2.21,USD,Stream
2025-01,2025-01,YouTube Official Content,Italy,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,3295,0.0032,10.54,USD,Stream
2025-02,2025-02,Soundcloud,United States,Midnight Echo,Echoes in the Dark,518347382999,Midnight Reflection,US-AMR-25-00067,8376,0.0045,37.69,USD,Stream
2025-01,2025-01,Spotify,Belgium,Electric Avenue,Voltage Highway,6474687234302,Road to Energy,US-AMR-25-00082,1946,0.0043,8.37,USD,Stream
2025-02,2025-02,Apple Music,Czech Republic,Neon Sky,City Reflections,6342160733751,Urban Mirage,US-AMR-25-00127,4215,0.0072,30.35,USD,Stream
2025-03,2025-03,Spotify,United States,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,1559,0.0059,9.2,USD,Stream
2025-02,2025-02,Pandora,United States,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,3732,0.0073,27.24,USD,Stream
2025-01,2025-01,Apple Music,United States,Midnight Echo,Shadow Symphony,7376311656674,Dark Harmony,US-AMR-25-00077,4151,0.01,41.51,USD,Stream
2025-03,2025-03,Apple Music,United States,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,219,0.01,2.19,USD,Stream
2025-01,2025-01,TikTok,Canada,Wild Horizon,Roadside Ballads,3462475107993,Highway Song,US-AMR-25-00102,678,0.0012,0.81,USD,Creation
2025-03,2025-03,Spotify,Spain,Neon Sky,Skyline Echoes,8262045053317,Urban Echo,US-AMR-25-00121,10585,0.0042,44.46,USD,Stream
2025-01,2025-01,Spotify,United States,John Legend,Smooth Horizons,1615594078169,Timeless Love,US-AMR-25-00011,3015,0.006,18.09,USD,Stream
2025-03,2025-03,Apple Music,Japan,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,1061,0.0104,11.03,USD,Stream
2025-02,2025-02,Apple Music,United Kingdom,Wild Horizon,Roadside Ballads,3462475107993,Highway Song,US-AMR-25-00102,1402,0.0104,14.58,USD,Stream
2025-01,2025-01,Deezer,United Kingdom,Midnight Echo,Nocturnal Whispers,6247317810807,Whispering Shadows,US-AMR-25-00080,9537,0.0058,55.31,USD,Stream
2025-03,2025-03,Apple Music,United States,Crystal Beats,Bassline Revolution,1822782489632,Bass Drop,US-AMR-25-00056,8134,0.0101,82.15,USD,Stream
2025-01,2025-01,Spotify,Switzerland,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,14953,0.0058,86.73,USD,Stream
2025-03,2025-03,Apple Music,United Kingdom,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,8208,0.0107,87.83,USD,Stream
2025-02,2025-02,TikTok,Belgium,Amy Winters,Twilight Melodies,7242388496966,Twilight Symphony,US-AMR-25-00039,2776,0.0009,2.5,USD,Creation
2025-03,2025-03,Spotify,United States,Midnight Echo,Nocturnal Whispers,6247317810807,Moonlit Voice,US-AMR-25-00078,11579,0.006,69.47,USD,Stream
2025-02,2025-02,Spotify,United States,Wild Horizon,Dust & Freedom,9091699854358,Final Frontier,US-AMR-25-00098,589,0.0062,3.65,USD,Stream
2025-02,2025-02,YouTube UGC,United States,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,597,0.0015,0.9,USD,Creation
2025-01,2025-01,YouTube UGC,Ukraine,Electric Avenue,Electric Sunrise,8121913619393,Electric Sunrise,US-AMR-25-00091,2913,0.001,2.91,USD,Creation
2025-03,2025-03,Deezer,Brazil,Crystal Beats,Bassline Revolution,1822782489632,Revolution Groove,US-AMR-25-00057,231,0.0033,0.76,USD,Stream
2025-02,2025-02,YouTube Official Content,South Korea,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,1281,0.0039,5.0,USD,Stream
2025-01,2025-01,Spotify,Spain,Amy Winters,Autumn Leaves,1669784801846,Autumn Dreams,US-AMR-25-00043,1690,0.0046,7.77,USD,Stream
2025-03,2025-03,Spotify,United States,Wild Horizon,Dust & Freedom,9091699854358,Final Frontier,US-AMR-25-00098,1811,0.006,10.87,USD,Stream
2025-01,2025-01,YouTube Official Content,United States,Wild Horizon,Dust & Freedom,9091699854358,Burning Miles,US-AMR-25-00099,1316,0.0043,5.66,USD,Stream
2025-01,2025-01,Apple Music,United States,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,10284,0.0103,105.93,USD,Stream
2025-02,2025-02,Apple Music,United States,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,11184,0.0104,116.31,USD,Stream
2025-01,2025-01,TikTok,United States,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,1463,0.0013,1.9,USD,Creation
2025-01,2025-01,Apple Music,China,Midnight Echo,Shadow Symphony,7376311656674,Shadow Waltz,US-AMR-25-00076,3213,0.0073,23.45,USD,Stream
2025-03,2025-03,Apple Music,United Kingdom,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,3789,0.0103,39.03,USD,Stream
2025-02,2025-02,Apple Music,United States,Amy Winters,Whispering Winds,3056413953768,Frozen Tears,US-AMR-25-00037,5121,0.0109,55.82,USD,Stream
2025-03,2025-03,YouTube Official Content,Colombia,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,598,0.003,1.79,USD,Stream
2025-03,2025-03,Apple Music,United Kingdom,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,3978,0.0105,41.77,USD,Stream
2025-03,2025-03,Apple Music,Australia,John Legend,Late Night Grooves,133890838634,Groove Horizon,US-AMR-25-00010,10498,0.0107,112.33,USD,Stream
2025-03,2025-03,Apple Music,United States,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,11979,0.0106,126.98,USD,Stream
2025-02,2025-02,Spotify,United States,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,1135,0.0061,6.92,USD,Stream
2025-02,2025-02,YouTube UGC,Mexico,Amy Winters,Whispering Winds,3056413953768,Horizon Whisper,US-AMR-25-00036,1054,0.0008,0.84,USD,Creation
2025-03,2025-03,Apple Music,United States,Wild Horizon,Dust & Freedom,9091699854358,Dusty Echoes,US-AMR-25-00093,4037,0.0106,42.79,USD,Stream
2025-01,2025-01,Spotify,Netherlands,John Legend,Blue Moon Serenade,1043321819608,Serenade of the Stars,US-AMR-25-00003,1272,0.0051,6.49,USD,Stream
2025-03,2025-03,Apple Music,United States,Wild Horizon,Wild Frontier,1182449353486,Final Pursuit,US-AMR-25-00110,4110,0.0105,43.16,USD,Stream
2025-02,2025-02,Apple Music,United States,Wild Horizon,Endless Journey,2784980841249,Burning Miles,US-AMR-25-00099,1055,0.0102,10.76,USD,Stream
2025-01,2025-01,Deezer,France,Electric Avenue,Electric Sunrise,8121913619393,Electric Sunrise,US-AMR-25-00091,5377,0.0054,29.04,USD,Stream
2025-03,2025-03,Spotify,United States,John Legend,Legacy of Soul,9283276483505,Timeless Love,US-AMR-25-00011,3442,0.0059,20.31,USD,Stream
2025-03,2025-03,Apple Music,Canada,Electric Avenue,Voltage Highway,6474687234302,Electric Storm,US-AMR-25-00083,7877,0.011,86.65,USD,Stream
2025-03,2025-03,Apple Music,United States,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,6383,0.0105,67.02,USD,Stream
2025-01,2025-01,Spotify,Germany,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,3745,0.0059,22.1,USD,Stream
2025-02,2025-02,Apple Music,Other,Amy Winters,Whispering Winds,3056413953768,Falling Leaves,US-AMR-25-00035,2077,0.0072,14.95,USD,Stream
2025-02,2025-02,YouTube UGC,United States,Crystal Beats,Crystal Energy,8346578713310,Neon Hearts,US-AMR-25-00052,3850,0.0015,5.78,USD,Creation
2025-02,2025-02,YouTube UGC,United States,Midnight Echo,Echoes in the Dark,518347382999,Silent Echoes,US-AMR-25-00069,1633,0.0014,2.29,USD,Creation
2025-02,2025-02,Pandora,United States,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,4345,0.0072,31.28,USD,Stream
2025-03,2025-03,YouTube Official Content,Turkey,John Legend,Smooth Horizons,1615594078169,Ocean Breeze,US-AMR-25-00013,6248,0.0024,15.0,USD,Stream
2025-01,2025-01,Spotify,Philippines,Midnight Echo,Nocturnal Whispers,6247317810807,Nighttime Secrets,US-AMR-25-00079,3511,0.004,14.04,USD,Stream
2025-02,2025-02,Apple Music,Malaysia,Neon Sky,Lights of Tomorrow,7868011280599,Urban Sunrise,US-AMR-25-00118,83,0.0058,0.48,USD,Stream
2025-02,2025-02,Pandora,United States,Wild Horizon,Roadside Ballads,3462475107993,Highway Song,US-AMR-25-00102,873,0.0073,6.37,USD,Stream
2025-01,2025-01,YouTube Official Content,United States,John Legend,Smooth Horizons,1615594078169,Horizon Dreams,US-AMR-25-00015,461,0.0044,2.03,USD,Stream
2025-02,2025-02,YouTube Official Content,Italy,Wild Horizon,Dust & Freedom,9091699854358,Burning Miles,US-AMR-25-00099,1344,0.0032,4.3,USD,Stream
2025-03,2025-03,Melon,Japan,Amy Winters,Autumn Leaves,1669784801846,September Song,US-AMR-25-00041,5783,0.0046,26.6,USD,Stream
2025-01,2025-01,TikTok,Ukraine,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,4411,0.0008,3.53,USD,Creation
2025-01,2025-01,Deezer,United Kingdom,Neon Sky,Skyline Echoes,8262045053317,City Pulse,US-AMR-25-00122,744,0.0058,4.32,USD,Stream
2025-01,2025-01,Spotify,China,Midnight Echo,Echoes in the Dark,518347382999,Moonlit Shadows,US-AMR-25-00073,2110,0.004,8.44,USD,Stream
2025-02,2025-02,TikTok,South Korea,Crystal Beats,Crystal Energy,8346578713310,Neon Hearts,US-AMR-25-00052,1847,0.001,1.85,USD,Creation
2025-02,2025-02,Facebook and Instagram,United States,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,283,0.0016,0.45,USD,Creation
2025-02,2025-02,Apple Music,Belgium,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,1637,0.0074,12.11,USD,Stream
2025-02,2025-02,Soundcloud,United States,John Legend,Late Night Grooves,133890838634,Gentle Touch,US-AMR-25-00012,879,0.0046,4.04,USD,Stream
2025-01,2025-01,Apple Music,United States,John Legend,Late Night Grooves,133890838634,Groove Horizon,US-AMR-25-00010,1846,0.0109,20.12,USD,Stream
2025-02,2025-02,Apple Music,Netherlands,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,501,0.009,4.51,USD,Stream
2025-03,2025-03,Spotify,China,John Legend,Late Night Grooves,133890838634,Gentle Touch,US-AMR-25-00012,3065,0.004,12.26,USD,Stream
2025-02,2025-02,Spotify,United States,Midnight Echo,Nocturnal Whispers,6247317810807,Moonlit Voice,US-AMR-25-00078,7516,0.0061,45.85,USD,Stream
2025-01,2025-01,Spotify,Australia,Crystal Beats,Crystal Energy,8346578713310,Energy Flow,US-AMR-25-00064,657,0.006,3.94,USD,Stream
2025-02,2025-02,YouTube Official Content,United Kingdom,Neon Sky,City Reflections,6342160733751,Mirror Streets,US-AMR-25-00125,6444,0.0045,29.0,USD,Stream
2025-03,2025-03,YouTube Official Content,Jamaica,Crystal Beats,Crystal Energy,8346578713310,Pulse Reactor,US-AMR-25-00051,1207,0.0029,3.5,USD,Stream
2025-02,2025-02,Soundcloud,United States,Electric Avenue,Voltage Highway,6474687234302,Thunder Ride,US-AMR-25-00084,937,0.0045,4.22,USD,Stream
2025-02,2025-02,TikTok,Sweden,Crystal Beats,Bassline Revolution,1822782489632,Revolution Anthem,US-AMR-25-00061,6007,0.001,6.01,USD,Creation
2025-03,2025-03,Spotify,Colombia,Crystal Beats,Digital Dreams,5146270482810,Pulse Shift,US-AMR-25-00049,322,0.0041,1.32,USD,Stream
2025-02,2025-02,Deezer,France,Electric Avenue,Night Drive,9805009788208,After Hours Drive,US-AMR-25-00090,6358,0.0054,34.33,USD,Stream
2025-01,2025-01,YouTube Official Content,Germany,Crystal Beats,Digital Dreams,5146270482810,Electronic Heartbeat,US-AMR-25-00048,3123,0.0045,14.05,USD,Stream
2025-02,2025-02,Spotify,United States,John Legend,The Legend Continues,1849593103410,Legacy Tune,US-AMR-25-00016,9684,0.0063,61.01,USD,Stream
2025-03,2025-03,Spotify,United States,Neon Sky,City Reflections,6342160733751,Neon Rain,US-AMR-25-00124,3660,0.0059,21.59,USD,Stream
2025-01,2025-01,Spotify,Japan,Crystal Beats,Synthetic Waves,4893252880959,Synth Tide,US-AMR-25-00053,236,0.0058,1.37,USD,Stream
2025-01,2025-01,YouTube UGC,United States,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,5222,0.0015,7.83,USD,Creation
2025-02,2025-02,Spotify,Canada,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,1590,0.0061,9.7,USD,Stream
2025-01,2025-01,YouTube Official Content,New Zealand,Crystal Beats,Synthetic Waves,4893252880959,Artificial Breeze,US-AMR-25-00054,3155,0.0034,10.73,USD,Stream
2025-03,2025-03,Deezer,Egypt,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,4384,0.0042,18.41,USD,Stream
2025-01,2025-01,Apple Music,United Arab Emirates,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,4216,0.0071,29.93,USD,Stream
2025-01,2025-01,Apple Music,United States,Crystal Beats,Digital Dreams,5146270482810,Digital Sunset,US-AMR-25-00045,1653,0.0102,16.86,USD,Stream
2025-03,2025-03,YouTube Official Content,Israel,Midnight Echo,Nocturnal Whispers,6247317810807,Nighttime Secrets,US-AMR-25-00079,5529,0.0032,17.69,USD,Stream
2025-03,2025-03,Apple Music,Other,Wild Horizon,Roadside Ballads,3462475107993,Highway Song,US-AMR-25-00102,359,0.0073,2.62,USD,Stream
2025-01,2025-01,YouTube Official Content,South Africa,John Legend,Legacy of Soul,9283276483505,Final Note,US-AMR-25-00029,415,0.0024,1.0,USD,Stream
2025-01,2025-01,YouTube UGC,United States,Electric Avenue,Electric Sunrise,8121913619393,Electric Sunrise,US-AMR-25-00091,2933,0.0014,4.11,USD,Creation
2025-02,2025-02,Spotify,Japan,Wild Horizon,Roadside Ballads,3462475107993,Highway Song,US-AMR-25-00102,1493,0.0059,8.81,USD,Stream
2025-03,2025-03,Spotify,Australia,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,12209,0.0062,75.7,USD,Stream
2025-03,2025-03,Apple Music,Canada,Wild Horizon,Dust & Freedom,9091699854358,Final Frontier,US-AMR-25-00098,216,0.011,2.38,USD,Stream
2025-01,2025-01,Apple Music,United States,Wild Horizon,Dust & Freedom,9091699854358,Burning Miles,US-AMR-25-00099,968,0.0102,9.87,USD,Stream
